Hash(vPC),Name
0x7EC8ABA5E74B3D7A,_SET_INTERIOR_ZOOM_LEVEL_DECREASED
0xE81B7D2A3DAB2D81,SET_RADAR_AS_EXTERIOR_THIS_FRAME
0x77E2DD177910E1CF,_SET_PLAYER_BLIP_POSITION_THIS_FRAME
0x9049FE339D5F6F6F,_IS_MINIMAP_IN_INTERIOR
0x5FBAE526203990C9,HIDE_MINIMAP_EXTERIOR_MAP_THIS_FRAME
0x20FE7FDFEEAD38C0,HIDE_MINIMAP_INTERIOR_MAP_THIS_FRAME
0x5E1460624D194A38,_SET_TOGGLE_MINIMAP_HEIST_ISLAND
0x6D14BFDC33B34F55,DONT_TILT_MINIMAP_THIS_FRAME
0xC3B07BA00A83B0F1,SET_WIDESCREEN_FORMAT
0x276B6CE369C33678,DISPLAY_AREA_NAME
0x96DEC8D5430208B7,DISPLAY_CASH
0x170F541E1CADD1DE,USE_FAKE_MP_CASH
0x0772DF77852C2E30,CHANGE_FAKE_MP_CASH
0xA5E78BA2B1331C55,DISPLAY_AMMO_THIS_FRAME
0x73115226F4814E62,DISPLAY_SNIPER_SCOPE_THIS_FRAME
0x719FF505F097FD20,HIDE_HUD_AND_RADAR_THIS_FRAME
0xC2D15BEF167E27BC,SET_MULTIPLAYER_WALLET_CASH
0x95CF81BD06EE1887,REMOVE_MULTIPLAYER_WALLET_CASH
0xDD21B55DF695CD0A,SET_MULTIPLAYER_BANK_CASH
0xC7C6789AA1CFEDD0,REMOVE_MULTIPLAYER_BANK_CASH
0xFD1D220394BCB824,SET_MULTIPLAYER_HUD_CASH
0x968F270E39141ECA,REMOVE_MULTIPLAYER_HUD_CASH
0xD46923FC481CA285,HIDE_HELP_TEXT_THIS_FRAME
0x960C9FF8F616E41C,DISPLAY_HELP_TEXT_THIS_FRAME
0xEB354E5376BC81A7,HUD_FORCE_WEAPON_WHEEL
0x488043841BBE156F,_HUD_DISPLAY_LOADING_SCREEN_TIPS
0x0AFC4AF510774B47,_HUD_WEAPON_WHEEL_IGNORE_SELECTION
0xA48931185F0536FE,_HUD_WEAPON_WHEEL_GET_SELECTED_HASH
0x72C1056D678BB7D8,HUD_SET_WEAPON_WHEEL_TOP_SLOT
0xA13E93403F26C812,_HUD_WEAPON_WHEEL_GET_SLOT_HASH
0x14C9FDCC41F81F63,_HUD_WEAPON_WHEEL_IGNORE_CONTROL_INPUT
0x5B440763A4C8D15B,SET_GPS_FLAGS
0x21986729D6A3A830,CLEAR_GPS_FLAGS
0x1EAC5F91BCBC5073,SET_RACE_TRACK_RENDER
0x7AA5B4CE533C858B,CLEAR_GPS_RACE_TRACK
0xDB34E8D56FC13B08,START_GPS_CUSTOM_ROUTE
0x311438A071DD9B1A,ADD_POINT_TO_GPS_CUSTOM_ROUTE
0x900086F371220B6F,SET_GPS_CUSTOM_ROUTE_RENDER
0xE6DE0561D9232A64,CLEAR_GPS_CUSTOM_ROUTE
0x3D3D15AF7BCAAF83,START_GPS_MULTI_ROUTE
0xA905192A6781C41B,ADD_POINT_TO_GPS_MULTI_ROUTE
0x3DDA37128DD1ACA8,SET_GPS_MULTI_ROUTE_RENDER
0x67EEDEA1B9BAFD94,CLEAR_GPS_MULTI_ROUTE
0xFF4FB7C8CDFA3DA7,CLEAR_GPS_PLAYER_WAYPOINT
0x320D0E0D936A0E9B,SET_GPS_FLASHES
0x7B21E0BB01E8224A,_SET_MAIN_PLAYER_BLIP_COLOUR
0xF2DD778C22B15BDA,FLASH_MINIMAP_DISPLAY
0x6B1DE27EE78E6A19,FLASH_MINIMAP_DISPLAY_WITH_COLOR
0x6AFDFB93754950C7,TOGGLE_STEALTH_RADAR
0x1A5CD7752DD28CD3,SET_MINIMAP_IN_SPECTATOR_MODE
0x5F28ECF5FC84772F,SET_MISSION_NAME
0xE45087D85F468BC2,SET_MISSION_NAME_FOR_UGC_MISSION
0x58FADDED207897DC,SET_MINIMAP_BLOCK_WAYPOINT
0x9133955F1A2DA957,SET_MINIMAP_IN_PROLOGUE
0xF8DEE0A5600CBB93,SET_MINIMAP_HIDE_FOW
0xE0130B41D3CF4574,GET_MINIMAP_FOW_DISCOVERY_RATIO
0x6E31B91145873922,GET_MINIMAP_FOW_COORDINATE_IS_REVEALED
0x0923DBF87DFF735E,SET_MINIMAP_FOW_REVEAL_COORDINATE
0x71BDB63DBAF8DA59,SET_MINIMAP_GOLF_COURSE
0x35EDD5B2E3FF01C0,SET_MINIMAP_GOLF_COURSE_OFF
0x299FAEBB108AE05B,LOCK_MINIMAP_ANGLE
0x8183455E16C42E3A,UNLOCK_MINIMAP_ANGLE
0x1279E861A329E73F,LOCK_MINIMAP_POSITION
0x3E93E06DB8EF1F30,UNLOCK_MINIMAP_POSITION
0xD201F3FF917A506D,_SET_MINIMAP_ALTITUDE_INDICATOR_LEVEL
0x3F5CC444DCAAA8F2,SET_HEALTH_HUD_DISPLAY_VALUES
0x975D66A0BC17064C,SET_MAX_HEALTH_HUD_DISPLAY
0x06A320535F5F0248,SET_MAX_ARMOUR_HUD_DISPLAY
0x231C8F89D0539D8F,SET_BIGMAP_ACTIVE
0xBC4C9EA5391ECC0D,IS_HUD_COMPONENT_ACTIVE
0xDD100EB17A94FF65,IS_SCRIPTED_HUD_COMPONENT_ACTIVE
0xE374C498D8BADC14,HIDE_SCRIPTED_HUD_COMPONENT_THIS_FRAME
0x4F38DCA127DAAEA2,_SHOW_SCRIPTED_HUD_COMPONENT_THIS_FRAME
0x09C0403ED9A751C2,IS_SCRIPTED_HUD_COMPONENT_HIDDEN_THIS_FRAME
0x6806C51AD12B83B8,HIDE_HUD_COMPONENT_THIS_FRAME
0x0B4DF1FA60C0E664,SHOW_HUD_COMPONENT_THIS_FRAME
0xA4DEDE28B1814289,_HIDE_AREA_AND_VEHICLE_NAME_THIS_FRAME
0x12782CE0A636E9F0,RESET_RETICULE_VALUES
0x450930E616475D0D,RESET_HUD_COMPONENT_VALUES
0xAABB1F56E2A17CED,SET_HUD_COMPONENT_POSITION
0x223CA69A8C4417FD,GET_HUD_COMPONENT_POSITION
0xB57D8DD645CFA2CF,CLEAR_REMINDER_MESSAGE
0xF9904D11F1ACBEC3,GET_HUD_SCREEN_POSITION_FROM_WORLD_POSITION
0x523A590C1A3CC0D3,OPEN_REPORTUGC_MENU
0xEE4C0E6DBC6F2C6F,FORCE_CLOSE_REPORTUGC_MENU
0x9135584D09A3437E,IS_REPORTUGC_MENU_OPEN
0x2432784ACA090DA4,IS_FLOATING_HELP_TEXT_ON_SCREEN
0x7679CC1BCEBE3D4C,SET_FLOATING_HELP_TEXT_SCREEN_POSITION
0x784BA7E0ECEB4178,SET_FLOATING_HELP_TEXT_WORLD_POSITION
0xB094BC1DB4018240,SET_FLOATING_HELP_TEXT_TO_ENTITY
0x788E7FD431BD67F1,SET_FLOATING_HELP_TEXT_STYLE
0x50085246ABD3FEFA,CLEAR_FLOATING_HELP
0x6DD05E9D83EFA4C9,CREATE_MP_GAMER_TAG_WITH_CREW_COLOR
0x6E0EB3EB47C8D7AA,IS_MP_GAMER_TAG_MOVIE_ACTIVE
0xBFEFE3321A3F5015,CREATE_FAKE_MP_GAMER_TAG
0x31698AA80E0223F8,REMOVE_MP_GAMER_TAG
0x4E929E7A5796FD26,IS_MP_GAMER_TAG_ACTIVE
0x595B5178E412E199,IS_MP_GAMER_TAG_FREE
0x63BB75ABEDC1F6A0,SET_MP_GAMER_TAG_VISIBILITY
0xEE76FF7E6A0166B0,_SET_MP_GAMER_TAG_ENABLED
0xA67F9C46D612B6F1,_SET_MP_GAMER_TAG_ICONS
0xD29EC58C2F6B5014,_SET_MP_GAMER_HEALTH_BAR_DISPLAY
0x1563FE35E9928E67,_SET_MP_GAMER_HEALTH_BAR_MAX
0x613ED644950626AE,SET_MP_GAMER_TAG_COLOUR
0x3158C77A7E888AB4,SET_MP_GAMER_TAG_HEALTH_BAR_COLOUR
0xD48FE545CD46F857,SET_MP_GAMER_TAG_ALPHA
0xCF228E2AA03099C3,SET_MP_GAMER_TAG_WANTED_LEVEL
0x9C16459B2324B2CF,_SET_MP_GAMER_TAG_UNK
0xDEA2B8283BAA3944,SET_MP_GAMER_TAG_NAME
0xEB709A36958ABE0D,_IS_VALID_MP_GAMER_TAG_MOVIE
0x7B7723747CCB55B6,SET_MP_GAMER_TAG_BIG_TEXT
0x01A358D9128B7A86,GET_CURRENT_WEBPAGE_ID
0x97D47996FC48CBAD,GET_CURRENT_WEBSITE_ID
0xE3B05614DCE1D014,GET_GLOBAL_ACTIONSCRIPT_FLAG
0xB99C4E4D9499DF29,RESET_GLOBAL_ACTIONSCRIPT_FLAG
0xAF42195A42C63BBA,_IS_WARNING_MESSAGE_ACTIVE_2
0x7B1776B3B53F8D74,SET_WARNING_MESSAGE
0xDC38CC1E35B6A5D7,SET_WARNING_MESSAGE_WITH_HEADER
0x701919482C74B5AB,SET_WARNING_MESSAGE_WITH_HEADER_AND_SUBSTRING_FLAGS
0x38B55259C2E078ED,_SET_WARNING_MESSAGE_WITH_HEADER_UNK
0x15803FEC3B9A872B,_SET_WARNING_MESSAGE_WITH_ALERT
0x81DF9ABA6C83DFF9,_GET_WARNING_MESSAGE_TITLE_HASH
0x0C5A80A9E096D529,_SET_WARNING_MESSAGE_LIST_ROW
0x6EF54AB721DC6242,_REMOVE_WARNING_MESSAGE_LIST_ITEMS
0xE18B138FABC53103,IS_WARNING_MESSAGE_ACTIVE
0x7792424AA0EAC32E,CLEAR_DYNAMIC_PAUSE_MENU_ERROR_MESSAGE
0x5354C5BA2EA868A4,CUSTOM_MINIMAP_SET_ACTIVE
0x1EAE6DD17B7A5EFA,CUSTOM_MINIMAP_SET_BLIP_OBJECT
0x551DF99658DB6EE8,CUSTOM_MINIMAP_CREATE_BLIP
0x2708FC083123F9FF,CUSTOM_MINIMAP_CLEAR_BLIPS
0x1121BFA1A1A522A8,FORCE_SONAR_BLIPS_THIS_FRAME
0x3F0CF9CB7E589B88,_GET_NORTH_RADAR_BLIP
0x82CEDC33687E1F50,DISPLAY_PLAYER_NAME_TAGS_ON_BLIPS
0xEF01D36B9C9D0C7B,ACTIVATE_FRONTEND_MENU
0x10706DC6AD2D49C0,RESTART_FRONTEND_MENU
0x2309595AD6145265,GET_CURRENT_FRONTEND_MENU_VERSION
0xDF47FC56C71569CF,SET_PAUSE_MENU_ACTIVE
0x6D3465A73092F0E6,DISABLE_FRONTEND_THIS_FRAME
0xBA751764F0821256,SUPPRESS_FRONTEND_RENDERING_THIS_FRAME
0xCC3FDDED67BCFC63,_ALLOW_PAUSE_MENU_WHEN_DEAD_THIS_FRAME
0x745711A75AB09277,SET_FRONTEND_ACTIVE
0xB0034A223497FFCB,IS_PAUSE_MENU_ACTIVE
0x272ACD84970869C5,GET_PAUSE_MENU_STATE
0x1C491717107431C7,IS_PAUSE_MENU_RESTARTING
0x2162C446DFDF38FD,_LOG_DEBUG_INFO
0x77F16B447824DA6C,PAUSE_MENUCEPTION_GO_DEEPER
0xCDCA26E80FAECB8F,PAUSE_MENUCEPTION_THE_KICK
0xDD564BDD0472C936,PAUSE_MENU_ACTIVATE_CONTEXT
0x444D8CF241EC25C5,PAUSE_MENU_DEACTIVATE_CONTEXT
0x84698AB38D0C6636,PAUSE_MENU_IS_CONTEXT_ACTIVE
0x2A25ADC48F87841F,PAUSE_MENU_IS_CONTEXT_MENU_ACTIVE
0x4895BDEA16E7C080,PAUSE_MENU_REDRAW_INSTRUCTIONAL_BUTTONS
0xC78E239AC5B2DDB9,PAUSE_MENU_SET_BUSY_SPINNER
0xF06EBB91A81E09E3,PAUSE_MENU_SET_WARN_ON_TAB_CHANGE
0x3BAB9A4E4F2FF5C7,IS_FRONTEND_READY_FOR_CONTROL
0xEC9264727EEC0F28,TAKE_CONTROL_OF_FRONTEND
0x14621BB1DF14E2B2,RELEASE_CONTROL_OF_FRONTEND
0x4E3CD0EF8A489541,IS_NAVIGATING_MENU_CONTENT
0x36C1451A88A09630,_GET_PAUSE_MENU_SELECTION
0x7E17BE53E1AAABAF,_GET_PAUSE_MENU_SELECTION_DATA
0xEF4CED81CEBEDC6D,GET_MENU_PED_INT_STAT
0x90A6526CF0381030,GET_MENU_PED_MASKED_INT_STAT
0x5FBD7095FE7AE57F,GET_MENU_PED_FLOAT_STAT
0x052991E59076E4E4,GET_MENU_PED_BOOL_STAT
0x5E62BE5DC58E9E06,CLEAR_PED_IN_PAUSE_MENU
0xAC0BFBDC3BE00E14,GIVE_PED_TO_PAUSE_MENU
0x3CA6050692BC61B0,SET_PAUSE_MENU_PED_LIGHTING
0xECF128344E9FF9F1,SET_PAUSE_MENU_PED_SLEEP_STATE
0x805D7CBB36FD6C4C,OPEN_ONLINE_POLICIES_MENU
0x6F72CD94F7B5B68C,IS_ONLINE_POLICIES_MENU_ACTIVE
0x75D3691713C3B05A,OPEN_SOCIAL_CLUB_MENU
0xD2B32BE3FC1626C6,CLOSE_SOCIAL_CLUB_MENU
0x9E778248D6685FE0,SET_SOCIAL_CLUB_TOUR
0xC406BE343FC4B9AF,IS_SOCIAL_CLUB_ACTIVE
0x8817605C2BA76200,_FORCE_CLOSE_TEXT_INPUT_BOX
0x6A1738B4323FE2D9,_OVERRIDE_MULTIPLAYER_CHAT_PREFIX
0xB118AF58B5F332A1,_IS_MULTIPLAYER_CHAT_ACTIVE
0x1AC8F4AD40E22127,_CLOSE_MULTIPLAYER_CHAT
0xF47E567B3630DD12,_OVERRIDE_MULTIPLAYER_CHAT_COLOUR
0x1DB21A44B09E8BA3,_MULTIPLAYER_CHAT_SET_DISABLED
0xCEF214315D276FD1,FLAG_PLAYER_CONTEXT_IN_TOURNAMENT
0xD30C50DF888D58B5,SET_PED_HAS_AI_BLIP
0xB13DCB4C6FAAD238,_SET_PED_HAS_AI_BLIP_WITH_COLOR
0x15B8ECF844EE67ED,DOES_PED_HAVE_AI_BLIP
0xE52B8E7F85D39A08,SET_PED_AI_BLIP_GANG_ID
0x3EED80DFF7325CAA,SET_PED_AI_BLIP_HAS_CONE
0x0C4BBF625CA98C4E,SET_PED_AI_BLIP_FORCED_ON
0x97C65887D4B37FA9,SET_PED_AI_BLIP_NOTICE_RANGE
0xFCFACD0DB9D7A57D,_SET_PED_AI_BLIP_SPRITE
0x7CD934010E115C2C,_GET_AI_BLIP_2
0x56176892826A4FE8,_GET_AI_BLIP
0xA277800A9EAE340E,_HAS_DIRECTOR_MODE_BEEN_TRIGGERED
0x2632482FD6B9AB87,_SET_DIRECTOR_MODE_CLEAR_TRIGGERED_FLAG
0x808519373FD336A3,_SET_PLAYER_IS_IN_DIRECTOR_MODE
0xF49B58631D9E22D9,_GET_INTERIOR_HEADING
0x252BDC06B73FA6EA,GET_INTERIOR_LOCATION_AND_NAMEHASH
0xE4A84ABF135EF91A,GET_INTERIOR_GROUP_ID
0x9E3B3E6D66F6E22F,GET_OFFSET_FROM_INTERIOR_IN_WORLD_COORDS
0xBC72B5D7A1CBD54D,IS_INTERIOR_SCENE
0x26B0E73D7EAAF4D3,IS_VALID_INTERIOR
0xB365FC0C4E27FFA7,CLEAR_ROOM_FOR_ENTITY
0x52923C4710DD9907,FORCE_ROOM_FOR_ENTITY
0x47C2A06D4F5F424B,GET_ROOM_KEY_FROM_ENTITY
0x399685DB942336BC,GET_KEY_FOR_ENTITY_IN_ROOM
0x2107BA504071A6BB,GET_INTERIOR_FROM_ENTITY
0x82EBB79E258FA2B7,RETAIN_ENTITY_IN_INTERIOR
0x85D5422B2039A70D,_CLEAR_INTERIOR_FOR_ENTITY
0x920D853F3E17F1DA,FORCE_ROOM_FOR_GAME_VIEWPORT
0xA6575914D2A0B450,GET_ROOM_KEY_FOR_GAME_VIEWPORT
0x23B59D8912F94246,CLEAR_ROOM_FOR_GAME_VIEWPORT
0xE7D267EC6CA966C3,GET_INTERIOR_FROM_PRIMARY_VIEW
0xB0F7F8663821D9C3,GET_INTERIOR_AT_COORDS
0x3F6167F351168730,ADD_PICKUP_TO_INTERIOR_ROOM_BY_NAME
0x2CA429C029CCF247,PIN_INTERIOR_IN_MEMORY
0x261CCE7EED010641,UNPIN_INTERIOR
0x6726BDCCC1932F0E,IS_INTERIOR_READY
0x05B7A89BD78797FC,GET_INTERIOR_AT_COORDS_WITH_TYPE
0xF0F77ADB9F67E79D,GET_INTERIOR_AT_COORDS_WITH_TYPEHASH
0xEEA5AC2EDA7C33E8,IS_COLLISION_MARKED_OUTSIDE
0xEC4CF9FCB29A4424,GET_INTERIOR_FROM_COLLISION
0x55E86AF2712B36A1,ACTIVATE_INTERIOR_ENTITY_SET
0x420BD37289EEE162,DEACTIVATE_INTERIOR_ENTITY_SET
0x35F7DD45E8C0A16D,IS_INTERIOR_ENTITY_SET_ACTIVE
0xC1F1920BAF281317,_SET_INTERIOR_ENTITY_SET_COLOR
0x41F37C3427C75AE0,REFRESH_INTERIOR
0xA97F257D0151A6AB,ENABLE_EXTERIOR_CULL_MODEL_THIS_FRAME
0x50C375537449F369,_ENABLE_SCRIPT_CULL_MODEL_THIS_FRAME
0x6170941419D7D8EC,DISABLE_INTERIOR
0xBC5115A5A939DD15,IS_INTERIOR_DISABLED
0xD9175F941610DB54,CAP_INTERIOR
0x92BAC8ACF88CEC26,IS_INTERIOR_CAPPED
0x35AD299F50D91B24,CREATE_ITEMSET
0xDE18220B1C183EDA,DESTROY_ITEMSET
0xB1B1EA596344DFAB,IS_ITEMSET_VALID
0xE3945201F14637DD,ADD_TO_ITEMSET
0x25E68244B0177686,REMOVE_FROM_ITEMSET
0xD9127E83ABF7C631,GET_ITEMSET_SIZE
0x7A197E2521EE2BAB,GET_INDEXED_ITEM_IN_ITEMSET
0x2D0FC594D1E9C107,IS_IN_ITEMSET
0x41BC0D722FC04221,CLEAN_ITEMSET
0xEF7D17BC6C85264C,_LOADINGSCREEN_GET_LOAD_FREEMODE
0xB0C56BD3D808D863,_LOADINGSCREEN_SET_LOAD_FREEMODE
0x8AA464D4E0F6ACCD,_LOADINGSCREEN_GET_LOAD_FREEMODE_WITH_EVENT_NAME
0xFC309E94546FCDB5,_LOADINGSCREEN_SET_LOAD_FREEMODE_WITH_EVENT_NAME
0xC6DC823253FBB366,_LOADINGSCREEN_IS_LOADING_FREEMODE
0xC7E7181C09F33B69,_LOADINGSCREEN_SET_IS_LOADING_FREEMODE
0x497420E022796B3F,_LOCALIZATION_GET_SYSTEM_LANGUAGE
0x2BDD44CC428A7EAE,GET_CURRENT_LANGUAGE
0xA8AE43AEC1A61314,_LOCALIZATION_GET_SYSTEM_DATE_FORMAT
0x8B3CA62B1EF19B62,GET_ALLOCATED_STACK_SIZE
0xFEAD16FC8F9DFC0F,GET_NUMBER_OF_FREE_STACKS_OF_THIS_SIZE
0x444D98F98C11F3EC,SET_RANDOM_SEED
0x1D408577D440E81E,SET_TIME_SCALE
0xC4301E5121A0ED73,SET_MISSION_FLAG
0xA33CDCCDA663159E,GET_MISSION_FLAG
0x971927086CFD2158,SET_RANDOM_EVENT_FLAG
0xD2D57F1D764117B1,GET_RANDOM_EVENT_FLAG
0x24DA7D7667FD7B09,_GET_GLOBAL_CHAR_BUFFER
0xE8B9C0EC9E183F35,_HAS_RESUMED_FROM_SUSPEND
0xB335F761606DB47C,_GET_BASE_ELEMENT_METADATA
0x564B884A05EC45A3,GET_PREV_WEATHER_TYPE_HASH_NAME
0x711327CD09C8F162,GET_NEXT_WEATHER_TYPE_HASH_NAME
0x44F28F86433B10A9,IS_PREV_WEATHER_TYPE
0x2FAA3A30BEC0F25D,IS_NEXT_WEATHER_TYPE
0x704983DF373B198F,SET_WEATHER_TYPE_PERSIST
0xED712CA327900C8A,SET_WEATHER_TYPE_NOW_PERSIST
0x29B487C359E19889,SET_WEATHER_TYPE_NOW
0xFB5045B7C42B75BF,SET_WEATHER_TYPE_OVERTIME_PERSIST
0x8B05F884CF7E8020,SET_RANDOM_WEATHER_TYPE
0xCCC39339BEF76CF5,CLEAR_WEATHER_TYPE_PERSIST
0x0CF97F497FE7D048,_CLEAR_WEATHER_TYPE_OVERTIME_PERSIST
0xF3BBE884A14BB413,_GET_WEATHER_TYPE_TRANSITION
0x578C752848ECFA0C,_SET_WEATHER_TYPE_TRANSITION
0xA43D5C6FE51ADBEF,SET_OVERRIDE_WEATHER
0x338D2E3477711050,CLEAR_OVERRIDE_WEATHER
0xB8F87EAD7533B176,WATER_OVERRIDE_SET_SHOREWAVEAMPLITUDE
0xC3EAD29AB273ECE8,WATER_OVERRIDE_SET_SHOREWAVEMINAMPLITUDE
0xA7A1127490312C36,WATER_OVERRIDE_SET_SHOREWAVEMAXAMPLITUDE
0x31727907B2C43C55,WATER_OVERRIDE_SET_OCEANNOISEMINAMPLITUDE
0x405591EC8FD9096D,WATER_OVERRIDE_SET_OCEANWAVEAMPLITUDE
0xF751B16FB32ABC1D,WATER_OVERRIDE_SET_OCEANWAVEMINAMPLITUDE
0xB3E6360DDE733E82,WATER_OVERRIDE_SET_OCEANWAVEMAXAMPLITUDE
0x7C9C0B1EEB1F9072,WATER_OVERRIDE_SET_RIPPLEBUMPINESS
0x6216B116083A7CB4,WATER_OVERRIDE_SET_RIPPLEMINBUMPINESS
0x9F5E6BB6B34540DA,WATER_OVERRIDE_SET_RIPPLEMAXBUMPINESS
0xB9854DFDE0D833D6,WATER_OVERRIDE_SET_RIPPLEDISTURB
0xC54A08C85AE4D410,WATER_OVERRIDE_SET_STRENGTH
0xA8434F1DFF41D6E7,WATER_OVERRIDE_FADE_IN
0xC3C221ADDDE31A11,WATER_OVERRIDE_FADE_OUT
0xAC3A74E8384A9919,SET_WIND
0xEE09ECEDBABE47FC,SET_WIND_SPEED
0xA8CF1CC0AFCD3F12,GET_WIND_SPEED
0xEB0F4468467B4528,SET_WIND_DIRECTION
0x1F400FEF721170DA,GET_WIND_DIRECTION
0x643E26EA6E024D92,_SET_RAIN_LEVEL
0x96695E368AD855F3,GET_RAIN_LEVEL
0x7F06937B0CDCBC1A,_SET_SNOW_LEVEL
0xC5868A966E5BE3AE,GET_SNOW_LEVEL
0xF6062E089251C898,FORCE_LIGHTNING_FLASH
0x11B56FBBF7224868,PRELOAD_CLOUD_HAT
0xFC4842A34657BFCB,LOAD_CLOUD_HAT
0xA74802FB8D0B7814,UNLOAD_CLOUD_HAT
0x957E790EA1727B64,UNLOAD_ALL_CLOUD_HATS
0xF36199225D6D8C86,_SET_CLOUD_HAT_OPACITY
0x20AC25E781AE4A84,_GET_CLOUD_HAT_OPACITY
0x9CD27B0045628463,GET_GAME_TIMER
0x15C40837039FFAF7,GET_FRAME_TIME
0xE599A503B3837E1B,_GET_BENCHMARK_TIME
0xFC8202EFC642E6F2,GET_FRAME_COUNT
0x313CE5879CEB6FCD,GET_RANDOM_FLOAT_IN_RANGE
0xD53343AA4FB7DD28,GET_RANDOM_INT_IN_RANGE
0xF2D49816A804D134,_GET_RANDOM_INT_IN_RANGE_2
0xC906A7DAB05C8D2B,GET_GROUND_Z_FOR_3D_COORD
0x8BDC7BFC57A81E76,GET_GROUND_Z_AND_NORMAL_FOR_3D_COORD
0x9E82F0F362881B29,_GET_GROUND_Z_FOR_3D_COORD_2
0xC843060B5765DCE7,ASIN
0x1D08B970013C34B6,ACOS
0x632106CC96E82E91,TAN
0xA9D1795CD5043663,ATAN
0x8927CBF9D22261A4,ATAN2
0xF1B760881820C952,GET_DISTANCE_BETWEEN_COORDS
0x186FC4BE848E1C92,GET_ANGLE_BETWEEN_2D_VECTORS
0x2FFB6B224F4B2926,GET_HEADING_FROM_VECTOR_2D
0x7F8F6405F4777AF6,_GET_PROGRESS_ALONG_LINE_BETWEEN_COORDS
0x21C235BC64831E5A,GET_CLOSEST_POINT_ON_LINE
0x933D6A9EEC1BACD0,SET_BIT
0xE80492A9AC099A93,CLEAR_BIT
0xD24D37CC275948CC,GET_HASH_KEY
0xF2F6A2FA49278625,SLERP_NEAR_QUATERNION
0xA61B4DF533DCB56E,IS_AREA_OCCUPIED
0xADCDE75E1C60F32D,IS_POSITION_OCCUPIED
0xE54E209C35FFA18D,IS_POINT_OBSCURED_BY_A_MISSION_ENTITY
0xA56F01F3765B93A0,CLEAR_AREA
0x957838AAF91BD12D,CLEAR_AREA_LEAVE_VEHICLE_HEALTH
0x01C7B9B38428AEB6,CLEAR_AREA_OF_VEHICLES
0x11DB3500F042A8AA,CLEAR_ANGLED_AREA_OF_VEHICLES
0xDD9B9B385AAC7F5B,CLEAR_AREA_OF_OBJECTS
0xBE31FD6CE464AC59,CLEAR_AREA_OF_PEDS
0x04F8FC8FCF58F88D,CLEAR_AREA_OF_COPS
0x0A1CB9094635D1A6,CLEAR_AREA_OF_PROJECTILES
0xC9BF75D28165FF77,SET_SAVE_MENU_ACTIVE
0xB938B7E6D3C0620C,SET_CREDITS_ACTIVE
0x075F1D57402C93BA,HAVE_CREDITS_REACHED_END
0x9DC711BC69C548DF,TERMINATE_ALL_SCRIPTS_WITH_THIS_NAME
0x9243BAC96D64C050,NETWORK_SET_SCRIPT_IS_SAFE_FOR_NETWORK_GAME
0x1F464EF988465A81,ADD_HOSPITAL_RESTART
0xC8535819C450EBA8,DISABLE_HOSPITAL_RESTART
0x452736765B31FC4B,ADD_POLICE_RESTART
0x23285DED6EBD7EA3,DISABLE_POLICE_RESTART
0x706B5EDCAA7FA663,_SET_RESTART_CUSTOM_POSITION
0xA2716D40842EAF79,_CLEAR_RESTART_CUSTOM_POSITION
0x2C2B3493FBF51C71,PAUSE_DEATH_ARREST_RESTART
0x21FFB63D8C615361,IGNORE_NEXT_RESTART
0x4A18E01DF2C87B86,SET_FADE_OUT_AFTER_DEATH
0x1E0B4DC0D990A4E7,SET_FADE_OUT_AFTER_ARREST
0xDA66D2796BA33F12,SET_FADE_IN_AFTER_DEATH_ARREST
0xF3D78F59DFE18D79,SET_FADE_IN_AFTER_LOAD
0xC0714D0A7EEECA54,REGISTER_SAVE_HOUSE
0x4F548CABEAE553BC,SET_SAVE_HOUSE
0x1162EA8AE9D24EEA,OVERRIDE_SAVE_HOUSE
0x50EEAAD86232EE55,DO_AUTO_SAVE
0x6E04F06094C87047,GET_IS_AUTO_SAVE_OFF
0x69240733738C19A0,IS_AUTO_SAVE_IN_PROGRESS
0x2107A3773771186D,HAS_CODE_REQUESTED_AUTOSAVE
0x06462A961E94B67C,CLEAR_CODE_REQUESTED_AUTOSAVE
0xE0E500246FF73D66,BEGIN_REPLAY_STATS
0x69FE6DC87BD2A5E9,ADD_REPLAY_STAT_VALUE
0xA23E821FBDF8A5F2,END_REPLAY_STATS
0xD642319C54AADEB6,HAVE_REPLAY_STATS_BEEN_STORED
0x5B1F2E327B6B6FE1,GET_REPLAY_STAT_MISSION_ID
0x2B626A0150E4D449,GET_REPLAY_STAT_MISSION_TYPE
0xDC9274A7EF6B2867,GET_REPLAY_STAT_COUNT
0x8098C8D6597AAE18,GET_REPLAY_STAT_AT_INDEX
0x1B1AB132A16FDA55,CLEAR_REPLAY_STATS
0x72DE52178C291CB5,QUEUE_MISSION_REPEAT_LOAD
0x44A0BDC559B35F6E,QUEUE_MISSION_REPEAT_SAVE
0x2B5E102E4A42F2BF,GET_STATUS_OF_MISSION_REPEAT_SAVE
0x8A75CE2956274ADD,IS_MEMORY_CARD_IN_USE
0x867654CBC7606F2C,SHOOT_SINGLE_BULLET_BETWEEN_COORDS
0xE3A7742E0B7A2F8B,SHOOT_SINGLE_BULLET_BETWEEN_COORDS_IGNORE_ENTITY
0xBFE5756E7407064A,SHOOT_SINGLE_BULLET_BETWEEN_COORDS_IGNORE_ENTITY_NEW
0x03E8D3D5F549087A,GET_MODEL_DIMENSIONS
0x1454F2448DE30163,SET_FAKE_WANTED_LEVEL
