NewHash(v1.58),BaseHash
28F06EBD3CAC9B0A,187382F8A3E0A6C3
0D45994817D78358,10706DC6AD2D49C0
D437DCA500B0F4CC,07DD29D5E22763F1
F316F43863F9DC1C,135F9B7B7ADD2185
5DDF0EB4876633FC,17E0198B3882C2CB
7EED971B613C9387,1CCC708F0F850613
795EEF0392D65E0A,487912FD248EFDDF
524A78491EB1818C,EF26739BCD9907D5
E7477A13549A68B7,F7B2CFDE5C9F700D
2E0788B843154DB4,DDDF64C91BFCF0AA
E28005259A662790,F9B83B77929D8863
40ACA0EBE122266F,A1B043EE79A916FB
D5A75A022BA7E2C9,9DCFF2AFB68B3476
4FA16EA51240F436,94A8394D150B013A
50AD211CB2A0913C,5AE17C6B0134B7F1
983E95D315DDA7A2,02A8BEC6FD9AF660
5005D75CD6530E6F,7284A47B3540E6CF
0F6D55D87B7C7C9A,4D86CD31E8976ECE
6E0AE21AA1B44961,C3C7A6AFDB244624
7CAD6065A407D7B8,C116FF9B4D488291
90E13CBC679B343C,71DC455F5CD1C2B1
67492AEE9DF67AF0,3855FB5EB2C5E8B2
59A4980963BC6654,0D77A82DC2D0DA59
19F5A68CC42DBEC5,120364DE2845DAF8
C08FBEE09CAD00B2,85A0EF54A500882C
80E814E6E16EA989,2CC848A861D01493
329832AF2D9252AF,7E58745504313A2E
C74FB9CE8DFF14BC,57005C18827F3A28
DA5DD4A7D1C628EE,3F9990BF5F22759C
A3456FCB353460D9,1171A97A3D3981B6
EB25C2D9FB1A598C,E532D6811B3A4D2A
288CECA35EAA6050,4A595C32F77DFF76
B6A14185ECB203A9,9D80CD1D0E6327DE
6848BF6959C9E5FA,0B203B4AFDE53A4F
35B04E6527BE3F22,121FB4DDDC2D5291
F0CF1E6013DE39CA,53AFD64C6758F2F9
8F59F9682600AD99,271CC6AB59EBF9A5
45A1E17EC0480DB4,2365C388E393BBE2
E103DEA13A894E9C,23DFB504655D0CE4
6459E246CC88F414,E57397B4A3429DD0
A3C3653D4D7611B3,2763BBAA72A7BCB9
267B35A75AF41658,FCCAE5B92A830878
9C976B35944B749D,F8CC1EBE0B62E29F
8B66950593CE7823,6CC86E78358D5119
AF42862C16A8F3EC,C55854C7D7274882
D414399D29212438,957838AAF91BD12D
90DF9C4B37BB2E9D,F0BC9BCD24A511D5
56B992EDED7C4010,30CA2EF91D15ADF8
4FE6B5A7AC60D232,17C9E241111A674D
B5F539DE635ABECD,617F49C2668E6155
9D91FF2076E04630,1888694923EF4591
47671AA477611C56,B7ED70C49521A61D
B1004D004A7E8C8E,8A35C742130C6080
AC90BFBB6F69CA39,9D7696D8F4FA6CB7
77D9BF25DCFB8B50,BF1CA77833E58F2C
80EFB1E2E2560AD6,6E0EB3EB47C8D7AA
3961E00A7AB016E7,EE76FF7E6A0166B0
6237B54B11850790,595B5178E412E199
2844E705662AE9E3,10BD227A753B0D84
5C1D76A1AF94A070,85F6C9ABA1DE2BCF
64AE4ACD8B8ABBA0,24DA7D7667FD7B09
596CA3C113EC82CE,8B0C2964BA471961
D6013C019F519E30,02DEAAC8F8EA7FE7
D4BC9962FDA90B40,C3654A441402562D
05CCDFA8C7547AED,2E65248609523599
EE6AB2CA90B5B970,8BE1146DFD5D4468
14FE8AEFBEBB7595,F020C96915705B3A
EEFC54F43C5EBA92,CEF214315D276FD1
EBDC7112E01946E8,7ECDF98587E92DEC
CC8D70B64262A044,5BBCF35BF6E456F7
21D864AEC6D2D96E,E30CF56F1EFA5F43
CE651D36859B942E,F1B84178F8674195
F5492D621B7AEDEB,599E4FA1F87EB5FF
7CC9ABAFFEA56277,67F6413D3220E18D
FA8A97C557528F85,CA575C391FEA25CC
E4998DCCE92ADEB9,8CAAB2BD3EA58BD4
D9B751E2B8DB8914,ABDABF4E1EDECBFA
6FFB2BECE4CF4ED7,5D96CFB59DA076A0
3173E2E58AFFFEAB,74C68EF97645E79D
BA19DC35CDBA15C8,55EAB010FAEE9380
53C70B6E9A5BEAE7,6E387895952F4F71
F9370DE1F7AFF056,5163D070808A608B
B4710F96CAA92500,392183BB9EA57697
E7A2DE5ED8C510F0,01894E2EDE923CA2
9D4C11EEEBEDDCFF,EFD79FA81DFBA9CB
23FC9ABDA1DE4638,28B022A17B068A3A
12AA10F5FAC06542,A50E117CDDF82F0C
C3E9D5F4A9806EA3,1DA0DA9CB3F0C8BF
26ECB449F872B70C,BC9CFF381338CB4F
623E6F86F7EA1F6F,143921E45EC44D62
9D34ACB83840C018,2970EAA18FD5E42F
91830EECD92C6800,9849DE24FCF23CCC
86A3D2835B8F8645,91A0BD635321F145
CDD48501873FF1BC,37C8252A7C92D017
A9DC91773C63C079,82E0AC411E41A5B4
E72A5B55545DD8D4,9EBD751E5787BAF2
727AA8128642805A,45A561A9421AB6AD
D221AC9D6C50C068,838DA0936A24ED4D
E7AB8B0870FBEB3F,9969599CCFF5D85E
B4AC87D9BCB5DCF7,887FA38787DE8C72
65498C8065ADCC5D,5C90CAB09951A12F
DB3D9D1CE4F105FB,203B527D1B77904C
A678E3511119A139,B35CE999E8EF317E
610807472A433D37,9C375C315099DDE4
0235225EDAF1A078,51F30DB60626A20E
CC0D9986102E9B4F,6483C25849031C4F
C61E1A088D32CC8B,4B5B4DA5D79F1943
D6C441611FA6B9E2,44621483FF966526
8814A1CC123E8228,DB1EA9411C8911EC
1891F5294778A5AD,3C788E7F6438754D
2AC65A9C213B5BC8,A1A9FC1C76A6730D
C47B53107BD90E9F,3DE51E9C80B116CF
35CEF967158AB23D,25ECB9F8017D98E0
FDB293B712306C65,3F9F16F8E65A7ED7
EB390AFEB597210E,8EF5573A1F801A5C
73FC05558DD31E81,C03FAB2C2F92289B
810DB8B8DFE37018,274A1519DFC1094F
A9433DF0579E7AC5,5A0A3D1A186A5508
F8937C8D901DD3E3,A13C11E1B5C06BFC
0B47C28802142E86,378E809BF61EC840
4308664BE93CB669,7B30F65D7B710098
2B8143EFB6DC045A,211C4EF450086857
5FF5A6B4EAED8565,1AC8F4AD40E22127
F936E26EB07C7A06,19A30C23F5827F8A
27D7B460DA73D437,B81CF134AEB56FFB
384DA7361AB033F6,ADF084FB8F075D06
241EE5A1D050510D,2B2A2CC86778B619
3999D3AA01285AAF,B96B00E976BE977F
CFE5EC0C2B0B9531,CFD16F0DB5A3535C
1A7781189253BE0F,5E5E99285AE812DB
6FDD9329D15C7675,26143A59EF48B262
8662C9EC55537876,1EAC5F91BCBC5073
DF41A4EDB14C7AAC,7AA5B4CE533C858B
8F21AC03C0A56F7B,5009DFD741329729
D775397E28C2D359,48C633E94A8142A7
5921E530F215AF43,36492C2F0D134C56
B5D888782D450A38,5991A01434CE9677
B6B1A58467F8A268,25AAA32BDC98F2A3
20A739EE22E77125,A916396DF4154EE3
BCEA7DC770CE00A9,0BFFB028B3DD0A97
0B1375F23B0D70EE,41290B40FA63E6DA
9FD05A9837A2AFF7,8C4F3BF23B6237DB
D791B361A95EF923,D29EC58C2F6B5014
4E142C761B569FCB,1563FE35E9928E67
EF07EFE231052D7F,A67F9C46D612B6F1
2F58745217388192,7BBE7FF626A591FE
E3C83FF4290FBCD4,65B080555EA48149
860E5B23064DFCBB,B28B1FE5BFADD7F5
4D89EF15B620F774,B81656BC81FE24D1
6557AFC30F6AF5B1,14892474891E09EB
4E2C3699B7A57D47,4757F00BC6323CFE
BADC62CCFAB06A0A,3E45765F3FBB582F
EA0963C9E116AC55,E902EF951DCE178F
40DA51FC390B094D,8026FF78F208978A
C6A49D61F9D6C54E,975D66A0BC17064C
89A7D91FA86A73F1,77DFCCF5948B8C71
6CA9D991FDB47A79,06A320535F5F0248
3868AB3B4757B449,444CB7D7DBE6973D
400C5DCF491AA8CB,8A4986851C4EF6E7
2613FA815056D2D9,42CBE54462D92634
B209DDE44EC31285,0A60017F841A54F2
077379C7E4EA63D3,38B7C51AB1EDC7D8
903A26EF102DAB53,2D4259F1FEB81DA9
AD6F16C0A4A10EBB,EFD97FF47B745B8D
133203029BC9528B,E615BB7A7752C76A
B9FD3472C37271A4,5F43D83FD6738741
0E9D3608E0AE9EE3,416B62AC8B9E5BBD
F9B99A9CF272CAD8,5CDAED54B34B0ED0
1B848F64EFF9350E,CA4CEA6AE0000A7E
EC503AC575AC80A0,0B3E35AC043707D9
5A880630516D320C,451D05012CCEC234
F85EB82EEF0FAD32,438822C279B73B93
D15AC77625FB5D5A,B1381B97F70C7B30
E8D409E227ACD71D,12782CE0A636E9F0
D097DA9BFE7A2016,A1183BCFEE0F93D1
D21CA22014584990,6E4361FF3E8CD7CA
ED94D2F6BE1E6E57,7718D2E2060837D2
251885FEEBE139F2,E3A7742E0B7A2F8B
8C6BD716FDD7DFB2,3430676B11CDF21D
52EBD349A5063D3F,DA024BDBD600F44A
206BB1E46DF7A9E6,A68D3D229F4F3B06
DF14057B445C4CB0,4AD280EB48B2D8E6
02AFFBCC3B11C52A,2F41A3BAE005E5FA
B03C1C7AE70E10C1,498218259FB7C72D
24CA47B99C8A71BA,41B9FB92EDED32A6
4A65F9005EC6E45F,51DB102F4A3BA5E0
E6F7627BBB394BF9,A4A9A4C40E615885
60F9850CE23ED209,DDF3CB5A0A4C0B49
B3F9294B3D9498B4,9D724B400A7E8FFC
A70B4EA2AD8D6806,50634E348C8D44EF
B5146BE6389FE092,889329C80FE5963C
64AB3102E05D0D75,36F32DE87082343E
68B190DBCB3BF614,95BAF97C82464629
447FADEAB88B0DB1,1C57C94A6446492A
CB795D4409BAEC14,B20834A7DD3D8896
FE483AA70CAA8182,911024442F4898F0
E90697E735A0E9FE,43C677F1E1158005
EC2EC59776098A83,3BD770D281982DB5
BC1CDF8C3EF5FA95,6DEE944E1EE90CFB
CC3C77459D6604F8,D48FE545CD46F857
34CE544F73DB9118,3158C77A7E888AB4
D68A138D534769E8,613ED644950626AE
9A7DB029F0AA4C6F,6DD05E9D83EFA4C9
C14F6902AE1A5E2A,FB80AB299D2EE1BD
016CDCB99A127243,6493CF69859B116A
A9FC4AB61148C611,425A920FDB9A0DDA
83D185533A7A8E2E,D4B8E3D1917BC86B
C6B776ED315B2193,08F96CA6C551AD51
9B788B7CB1C92C62,5EAAD83F8CFB4575
8B131AD9CA84BCE8,1BB299305C3E8C13
A3662E8735CCB6BF,8A800DACCC0DA55D
49FF67CE965A9CA0,36DE109527A2C0C4
63758D6234411CF4,CA465D9CC0D231BA
593C0BEB67FA713D,EF56DBABD3CD4887
F749ECF0C32F9BF6,5BC9495F0B3B6FA6
2E1FD4291978441D,DC518000E39DAE1F
19F0C576B0BB607F,7D395EA61622E116
21177C558350F942,1FF6BF9A63E5757F
965EE1EA5DCEBC17,68103E2247887242
3E2D4ACDEB176503,B5A4DB34FE89B88A
60B8249E57CE7597,4EEBC3694E49C572
50B2810D3B7843FE,B9351A07A0D458B1
801D341952C9AF98,C74C33FCA52856D5
DD631A688BD16327,CCE26000E9A6FAD7
70843A833FDA0155,2272B0A1343129F4
B84F6E7B50D72DDA,D68A5FF8A3A89874
99E3AD53C601992B,0C1F7D49C39D2289
7FFC70FD55827EC2,0AFCE529F69B21FF
A577826F8EFD9E96,A72835064DD63E4C
0141515577C9BEB6,68F01422BE1D838F
AEB1481D52E85AF9,55384438FC55AD8E
81C6CA52CA44A933,F1A1803D3476F215
350624F9E8AB4D03,38BAAA5DD4C9D19F
1E69765A21E6C2AF,A5EFC3E847D60507
46181AA928699FE3,C55A0B40FFB1ED23
DD7C2159AD30F8A0,1DE0F5F50D723CAA
E588C5BAAF3797DE,4645DE9980999E93
418E560D6CA5B93C,4CD49B76338C7DEE
13855F4AD74314BF,CABDB751D86FE93B
558CB010292C768B,407F8D034F70F0C2
75FF0B10C341E814,57A995FD75D37F56
94CD9229338F719A,2F0661C155AEEEAA
FC476FCA97221928,F8B0F5A43E928C76
17C03D186CD6F5FB,615D3925E87A3B26
5A3C417DFB231AA1,DC6F8601FAF2E893
C6E2D6B7217F48AC,AA059C615DE9DD03
66EB6FA2C84F8E14,0BC3144DEB678666
A8B24796D7F2734C,B93B2867F7B479D1
AC51EDC6AC06CFEE,F086AD9354FAC3A3
D786FF78F1C0208C,F98E4B3E56AFC7B1
553A61B953CD77F2,D2049635DEB9C375
5A01A43BE2689DB0,75816577FEA6DAD5
8DE1B9B6E92DFEB8,577599CCED639CA2
E8F09BBD8570FEFE,1DD2139A9A20DCE8
3E6AF29DC72EF814,90A78ECAA4E78453
9A39B7E8A645AD2A,731EC8A916BD11A1
FDBC3B555B9B5928,D3A9971CADAC7252
BE1B671F8BB897B3,23BA6B0C2AD7B0D3
F6DBD92BEF1DC4AD,AC26716048436851
67B39FA5CB56F775,3D3D8B3BE5A83D35
C2E0445C5728DE31,FD1695C5D3B05439
9EB45AA8353BD0B7,C91C6C55199308CA
DDC523D7B3E70E65,76A18844E743BF91
0F3D52721510C729,6B7256074AE34680
ED2A45944C876DB6,A51C4B86B71652AE
8F8E69D279A9ECF4,06F761EA47C1D3ED
82A234A283AA4D45,C0416B061F2B7E5E
9290519142D56DC3,64E5C4CC82847B73
BA27179576BCB41E,A699957E60D80214
337DB56AAFC7C552,FF266D1D0EB1195D
0FC0DB6FC527861C,DD6BCF9E94425DF9
9729D6C00E75CF41,DBAA5EC848BA2D46
B1DF335B838B6F6B,B1BB03742917A5D6
FFE087414D6ACA04,2B6D467DAB714E8D
AE8A42AA357D2416,7FA5D82B8F58EC06
34D987C578CABA90,5B0316762AFD4A64
4BC56E6C59E88BEE,346EF3ECAAAB149E
1AADC2D44870C7D9,C8B5C4A79CC18B94
34686DBB08C1704F,FF6BE494C7987F34
2B6A68D9ACFE718E,76B3F29D3F967692
0FF532F1F7D2BC7F,2310A8F9421EBF43
0329BF95D7CE7A2E,36A7FD5A7194B03E
0E218E8A8C75638D,0C92BA89F1AF26F8
E923E49E6F7D32E2,085DEB493BE80812
5C4AABA3E6CEBF7F,32C27A11307B01CC
5E4795798D5A9125,AFAF86043E5874E9
B6E0E11DC88E5013,E01903C47C7AC89E
69A65BC53C5D08F7,159B7318403A1CD8
074934B9F1D2DC3C,D7021272EB0A451E
60E9B6F76BD38B78,E851E480B814D4BA
3124FCFD969B6839,AB6781A5F3101470
AAE59B2C50DEACF5,E2B187C0939B3D32
B3E46DE3B7BE51B0,1268615ACE24D504
AB75A7231383F0C6,01F6594B923B9251
5352DA2E8F114FA9,31574B1B41268673
17D70B6D85547996,9A9D1BA639675CF1
C88DD27EA053F0D3,478DCBD2A98B705A
0106728632D8BFE7,C34BC448DA29F5E9
EEC25A2D0E80A33D,F83D0FEBE75E62C9
A65547A7512713DE,35A3CD97B2C0A6D2
498A1C47F5C9A109,8410C5E0CD847B9D
D7C2019EC11E9A90,F6062E089251C898
610C6EDE2D4627D9,BF4DC1784BE94DFA
7D11369301267EF0,17330EBF2F2124A8
AED646AC791F774A,6F4F599753F8200A
96BA485A3BE35BE8,11B499C1E0FF8559
C2E24B2AEDCC8A1A,376C6375BA60293A
DE2669F371BB4158,658500AE6D723A7E
CBD9F5754FD640BF,616093EC6B139DD9
97E6091AA1973956,BC0753C9CA14B506
1C41169943F5D8AE,8A8694B48715B000
73D32B6C724386D4,C142BE3BB9CE125F
07106EB9EE13466D,7813E8B8C4AE4799
49B02AA1A8B546E2,4B5B620C9B59ED34
F68844669FC3F9AA,5FBCA48327B914DF
AB92EA451F06CF1B,645D663DC4B987AF
B5A0C4E6B09E2D4B,C8E9B6B71B8E660D
57B8667937FDA8BC,AA6A6098851C396F
CA92F7E472406EC5,E6D2CEDD370FF98E
4733E81AA7724C96,9A665550F8DA349B
4D190C4E8CAFBED1,2B7E9A4EAAA93C89
A2BF4AC9ACF0021A,8D8ADB562F09A245
2F1582C801D17816,D1A1EE3B4FA8E760
A3694635B2DA5E02,88087EE1F28024AE
7FC250A0D1C39223,FCC228E07217FCAC
4CBB7D97AE1390E4,678F86D8FC040BDB
73B0858131673542,A6F54BB2FFCA35EA
03D59B76663576E2,5FF2C33B13A02A11
4612C1ED6611A9FC,282B6739644F4347
7EB13BD67B2C8AA0,F06A6F41CB445443
DFCE9946492B1EBB,0F4CC924CF8C7B21
FC53F42AE5BD9601,D6429A016084F1A5
BAECAAA18DE8809E,B8B52E498014F5B0
832A85C371E68507,CA59CCAE5D01E4CE
444BA2B7A6430595,6D03BFBD643B2A02
C4F1303F19DF6AF2,FDC07C58E8AAB715
B04E49B85E6D01AF,E7D267EC6CA966C3
983DAEFB042809E8,50276EF8172F5F12
BEB9849370CC0ABE,A4EFEF9440A5B0EF
18FEF16687C831E3,3441CAD2F2231923
5DB16EB519AE4F6D,4C815EB175086F84
4F71024E0C6500DD,206BC5DC9D1AC70A
C7050F5AC2F8481E,41062318F23ED854
817B28EDF0A1FC78,9BDDC73CC6A115D4
DD6B1358A060226E,66979ACF5102FD2F
EA199D281AB3BDAB,ED8286F71A819BAA
B158EF3C34E943B3,BCBFCD9D1DAC19E2
BE43B65CE2F5E213,A17BAD153B51547E
B196A05E5F7F0973,6D8EAC07506291FB
7EAB90E2985F7B78,685D5561680D088B
FB5F118C8166D363,56EB5E94318D3FB6
E9FBC1941336531B,6E08BF5B3722BAC9
F5E968755C418569,1BBAC99C0BC53656
82262FF616167463,756AE6E962168A04
33D2AD0783FD0D43,EFC13B1CE30D755D
061A42EBC9CEB366,C946FE14BE0EB5E2
2BDD0F473C8EC3F7,37F4AD56ECBC0CD6
E68DF5AF3A89B195,3B3D11CD9FFCDFC9
517F19588645DEFB,1FC289A0C3FF470F
57814A685F9243D8,6F697A66CE78674E
300E57267E7C5ABD,23C3EB807312F01A
E00F6B08B8B1B39D,B746D20B17F2A229
A8828F4DF76464D0,63B406D7884BFA95
924D2C3702FA1571,4D02279C83BE69FE
A1A05A5B5955C3D9,597F8DBA9B206FC7
B04A9141590DCE90,01095C95CD46B624
C4B1B0CBD90FE418,C7397A83F7A2A462
6AF9C3C7F4E5A1AE,0E4F77F7B9D74D84
BCE91688F4863B3C,14D8518E9760F08F
1B776653E338E92F,67AA4D73F0CFA86B
F3B37FC3D63A0B2E,B309EBEA797E001F
1031302428923CDB,FF4803BC019852D9
E23FE31C53B11070,5B8ED3DB018927B1
3205DB2634BD3142,1EAE6DD17B7A5EFA
76E0B18C5FDF0430,551DF99658DB6EE8
EDD2D3A6EAD9A565,DB34E8D56FC13B08
CCEBB0C0198FECDB,FC481C641EBBD27D
9368EC1F042BF3F9,C6941B4A3A8FBBB9
9B7D7680CFD3F710,4DC9A62F844D9337
FD3EB69EA4CE479B,39A5FB7EAF150840
9F781807386AC867,0378C08504160D0D
678CC86C4633CC3F,A90E7227A9303FA9
0E1B3B43A16940EB,27F248C3FEBFAAD3
D9B42564A7D9DAA8,834344A414C7C85D
C10F6115159D2B04,62454A641B41F3C5
B409E96217E8AA92,8DCA505A5C196F05
1D94209CB3495367,F0F77ADB9F67E79D
D5BC529FC7A9F778,AFC976FD0580C7B3
6399D7D66FE1C361,F8B49F5BA7F850E7
7E84E95E84952CFE,F584CF8529B51434
70578C38F82A5D0D,AEF12960FA943792
0548BDEFCAA1CAA7,53E0DF1A2A3CF0CA
C58CD2901EBCEEF1,7C0043FDFF6436BC
588D77B641CBEDDF,68F8BE6AF5CDF8A6
A252A0BAE3A14A8D,5CCE68DBD5FE93EC
6F57DA45338C5293,0596843B34B95CE5
A46CB4EA8156117B,3ED2B83AB2E82799
29827C14DB83CC07,ECDC202B25E5CF48
C6EDA100ECF72AAC,44F1012B69313374
76DF66470B55AE8F,DCC07526B8EC45AF
31E4C810A77A13F8,98D18905BF723B99
456470EF2D9F29C9,C30BDAEE47256C13
4AD02A972D2153C3,B885852C39CC265D
AA443863046F380A,1F351CF1C6475734
EF3F1764ED2DEE8A,2801D0012266DF07
22833C17E06DAE37,0ABF535877897560
344973F34EB71696,D0BC1C6FB18EE154
28B8E32D8A6D5208,91EF34584710BE99
AC8961B74E9FB713,9DA58CDBF6BDBC08
A25856E97DBB67B4,A6F6F70FDC6D144C
BD37DCD8F01F7304,A5EAFE473E45C442
7F88C1F7A2BB84A8,73B1189623049839
C89C451FDF36B99A,B3CD51E3DB86F176
7E2EACAB40C87020,CBDB9B923CACC92D
8820194FACFF8F5B,A1DD82F3CCF9A01E
2270C69FFEC1FC93,0D5F65A8F4EBDAB5
C3317B4BCA8328B9,68B562E124CC0AEF
E6F58896AB252846,7E07C78925D5FD96
3D330982888F05E5,55ECF4D13D9903B0
B08B076E80441A59,003E92BA477F9D7F
CE18AACDE7F0CDA1,394BDE2A7BBA031E
08435D2C2687236D,6A3975DEA89F9A17
2996A489F1C8E5AE,EBA5AD3A0EAF7121
CDF7D279E6F9A247,EF2C71A32CAD5FBD
7F44D71E8E7AD640,ED5EDE9E676643C9
AF3F5649B6D00465,38D28DA81E4E9BF9
275AA1BC4C1CC11E,52DFF8A10508090A
537574EE39DB9104,737E398138550FFF
77A329AE2223DDBC,F78F94D60248C737
4182D960E26D40BB,D2A207EEBDF9889B
FD37E16F7768E05A,B5CC40FBCB586380
110DEDD855267AD4,1DD45F9ECFDB1BC9
4B7AFB84113E9200,3C06B8786DD94CD1
6443573599F9E0DA,413C6C763A4AFFAD
53A1D75E294FDB30,B385523325077210
CA3B69C048341635,8664170EF165C4A6
09162F5D5428A5D8,D1942374085C8469
FF8A4252FBF3FBCA,78E8E3A640178255
03FC61B7F2A5B2D2,BFEFE3321A3F5015
A64DBD522133C8F1,11D1E53A726891FE
DC86A1752A8ADA54,375E7FC44F21C8AB
6155572D912B46D6,8881C98A31117998
F3BEB7BECCDBF0B3,EC0C1D4922AF9754
2F3C82DA3A15CD5E,D0917A423314BBA8
15167583E169ED45,EE4EBDD2593BA844
FB17BB33AE9DEA97,065D2AACAD8CF7A4
6D8E0CCF51D7C022,59C3757B3B7408E8
22FB1E5C91B2ED92,87DDEB611B329A9C
9E5CA28F9B676421,31E90B8873A4CD3B
2155139B0979D9F6,EFF296097FF1E509
9E40FD8565AFBD17,B4771B9AAF4E68E4
FF8F59260B13A7C7,7EC3C679D0E7E46B
5AF8598F3B8DD63D,24C024BA8379A70A
3C2C079CE6F46B91,8BC515BAE4AAF8FF
2296DE766D9D8387,A78DE25577300BA1
3BD51A2B99889304,9D75795B9DC6EBBF
F22BD86FC9446BA0,43FA7CBE20DAB219
592376D5F4BCEF69,1086127B3A63505E
92B2207101EBF827,FF5992E1C9E65D05
F1FFEAB20BC7E3E5,FEBFBFDFB66039DE
66A5000C47E6FE05,19E50EB6E33E1D28
E69023BDDB6EE5DB,1636D7FC127B10D2
BF94E55EE11DABDF,BCFDE9EDE4CF27DC
C8119E9EA63506A3,F47E567B3630DD12
86AC447A712352FF,237440E46D918649
5B71E8E84CAE61B5,988DB6FE9B3AC000
01640BAF2D975118,4E74E62E0A97E901
B563C2F3FAE04D24,BA8D65C1C65702E5
CB57195468BC75E4,A72200F51875FEA4
439FCE01CC242689,49B856B1360C47C7
1C1AF50A180090AA,823EC8E82BA45986
01D81B27347DDF48,0C698D8F099174C7
3BC0B31EEC98D938,B251E0B33E58B424
B33D86EF66B25071,BF4F34A85CA2970C
A630AC70E7B02764,32EBD154CB6B8B99
DF083F70A83A7271,DFC8CBC606FDB0FC
26DAB410CD0CEC53,162F9D995753DC19
29978D4627985414,5068F488DDB54DD8
D9B532B49A80DFE1,AABD62873FFB1A33
5F7D161E0E6A21B6,A01BC64DD4BFBBAC
0A9C9CC24CD5FF43,9641588DAB93B4B5
E14CAC0FA19D3F5D,9078C0C5EF8C19E9
FC787CF19ED487E6,F06A16CA55D138D8
F2C4C91339D8E00B,DA5E12F728DB30CA
7A3CFC319ADC00B2,4AE5AC8B852D642C
E6345A881F643908,D7B6C73CAD419BCF
64E297FBC1B775F2,E4C3B169876D33D7
18345C8B764A8920,928DBFB892638EF3
911276E90CDC84C5,8F390AC4155099BA
1EEA2D366D6C2406,D10F442036302D50
9979F63CD1E2927A,5896F2BD5683A4E1
F4DA4BBC6876E774,F9C1681347C8BD15
12A88F4F42A23710,25D990F8E0E3F13C
E18EA3D7A6A0BCA5,B2092A1EAA7FD45F
53AB50C5A3C80FFE,BEC0816FF5ACBCDA
221808C6CAA5935E,705A844002B39DC0
A86ECF8F6FC80B3C,80054D7FCC70EEC6
74DD43B047CFB3D6,99A05839C46CE316
E80599445B597DC2,F051D9BFB6BA39C0
705ECAF58AA98795,EB81A3DADD503187
A39CA20DE8266571,8BF907833BE275DE
1B5E738A60EC68FD,2F074C904D85129E
D278F4541B205F55,1A6CBB06E2D0D79D
74C6FDCB43B8233E,A6FCECCF4721D679
E68484A03FB77128,890E2C5ABED7236D
70C27579DF64816F,B5B7742424BD4445
A2B1C1C06E1D3BB5,A46B73FAA3460AE1
619B6EFF5AE09B17,637822DC2AFEEBF8
5406FF5ECEA3659F,F78B803082D4386F
7CCC68177A94F9BE,977CA98939E82E4B
E1B27B622CD5EF09,16A304E6CB2BFAB9
EFD6209466ADD5A7,E301BD63E9E13CF0
C40AE949F4DD3BB4,8A694D7A68F8DC38
FA3D01BE2A9BFE4F,D0EF8A959B8A4CB9
708A07BA6F801CE6,D3A6A0EF48823A8C
718F1E0D4400C7A0,869DAACBBE9FA006
C97D1CEB93ADEBBC,F3162836C28F9DA5
BA517A1BCAE9F455,9FCB3CBFB3EAD69A
37664F5F7B801B72,B7B873520C84C118
F46237C6EB61354B,75773E11BA459E90
D3A34FB28D95D754,47B595D60664CFFA
CED4EAE315BC88FE,C5C8F970D4EDFF71
82DC59C0F3A73991,736D7AA1B750856B
4E02AFF84CA4348F,29280002282F1928
17E509655D220FC4,A2A707979FE754DC
22D47EDDB803BB38,8DC9675797123522
B226A538EB9367E1,E6717E652B8C8D8A
E04446DA0ADBBEAB,734E1714D077DA9A
3B076A2089069F6C,A1AE736541B0FCA3
80F9B0598B0C9C85,EAF66ACDDC794793
A0584425EDD6EC9D,9D252648778160DF
A556CFD86100D12A,5B91B229243351A8
3A6863CC483284FD,17F7471EACA78290
5134E3F4C3ED2572,B214D570EAD7F81A
AEF827744ECA5AEA,821FDC827D6F4090
2261DB27AA9058B4,CF9159024555488C
1CBEA88A9D0641C9,3F5CC444DCAAA8F2
D75DA3B776068A54,E8718FAF591FD224
F8226ABCDCA5135E,04F2FA6E234162F7
43C1CD8B0EEEE9A6,A2459F72C14E2E8D
1436B64D165D89E4,2C96CDB04FCA358E
1BF7583954F8933D,F55E4046F6F831DC
718303D9313F7A97,E111A7C0D200CBC5
4A97CB479FF4631D,B569F41F3E7E83A4
C3F733A1A64BB1E8,BA3D194057C79A7B
482DCF58B0C559A4,758A5C1B3B1E1990
EA9410EBED10AE7C,B3ECA65C7317F174
DA8FCE6CBD6B62D2,488043841BBE156F
520DF2D45632CE77,394CD08E31313C28
4C9283DE8FDB6A51,490861B88F4FD846
E9CB4976F6BDCA99,1FC200409F10E6F1
74CA2009185992EC,407091CF6037118E
8AC745B92A62FF20,4159C2762B5791D6
3791AD930B5F2DBA,6070104B699B2EF4
74F42E3FABC4F024,92FC0EEDFAC04A14
1403FD7F2DEDE0E8,211AB1DD8D0F363A
BFF2FF18A8A89F88,6524A2F114706F43
1C07375215A5AD6B,3133B907D8B32053
862C576661F1AAEF,AFF4710E2A0A6C12
F30A227F7990AE00,796D90EFB19AA332
478B4C9FD32A6EF9,E851471AEFC3374F
76FA429844B05AEB,9DBA107B4937F809
D902002C7693A977,C79196DCB36F6121
059021D4AC5801F4,0205F5365292D2EB
A8A55D2BA7497F6F,3E38E28A1D80DDF6
B3C7AD8BF7E5D5E4,CD6524439909C979
A4D40100016B1DA1,58A39BE597CE99CD
B18E5568EAAD15F2,5DBF05DB5926D089
6286A24142B5AE12,6A51F78772175A51
AF00E6A5FB6DCE38,2B40A97646381508
C7F7A759DBCE7EB1,259BA6D4E6F808F1
